order_id,order_date,customer_id,channel,category,item_price,quantity,discount_pct,order_value,payment_method,delivery_days,customer_region,customer_tenure_days,customer_prior_orders,marketing_opt_in,export_seq,returned
ORD-101496,2025-02-27,10409,web,beauty,32.51,1,25,24.38,bnpl,6,North,2398,0,False,629,0
ORD-101497,2025-08-20,11024,web,apparel,47.46,2,5,90.17,card,11,North,1637,1,True,218,1
ORD-101498,2025-01-28,10060,web,electronics,230.6,1,0,230.6,card,7,London,361,0,True,564,1
ORD-101499,2025-11-07,10159,web,footwear,80.51,1,15,68.43,card,4,Scotland,743,1,True,87,1
ORD-101500,2025-09-08,10969,web,electronics,190.24,1,5,180.73,card,3,Midlands,2089,1,True,1975,0
ORD-101501,2025-07-22,10122,web,electronics,141.45,2,0,282.9,card,2,NI,900,1,True,1324,0
ORD-101502,2025-12-03,10910,web,apparel,26.2,1,0,26.2,card,2,Wales,1310,1,False,1247,0
ORD-101503,2025-07-06,10601,web,home,49.93,2,5,94.87,bnpl,9,South,229,0,True,1440,0
ORD-101504,2025-09-20,11054,web,home,103.23,1,0,103.23,paypal,5,London,150,1,True,1801,0
ORD-101505,2025-07-23,10699,web,electronics,219.64,2,0,439.28,paypal,3,Scotland,838,0,True,1182,0
ORD-101506,2025-10-27,10046,web,beauty,40.38,1,0,40.38,bnpl,6,London,437,2,False,98,1
ORD-101507,2025-11-23,10618,web,apparel,37.17,2,0,74.34,card,3,London,926,2,False,753,0
ORD-101508,2025-06-12,11014,web,home,55.69,1,0,55.69,card,2,London,764,1,True,1735,0
ORD-101509,2025-11-07,10622,web,sports,139.11,1,0,139.11,paypal,3,South,2284,0,True,1277,0
ORD-101510,2025-07-02,10394,web,apparel,43.85,1,20,35.08,card,1,Scotland,594,0,False,759,0
ORD-101511,2025-12-20,11055,web,apparel,62.01,1,15,52.71,card,2,South,2154,6,False,924,0
ORD-101512,2025-11-30,10790,web,home,137.29,3,5,391.28,bnpl,2,South,2125,1,True,913,0
ORD-101513,2025-11-14,10671,web,home,58.83,1,0,58.83,paypal,3,Midlands,1169,2,True,64,0
ORD-101514,2025-02-07,10748,web,beauty,14.96,2,0,29.92,card,2,North,2035,0,False,1326,0
ORD-101515,2025-08-19,11013,web,beauty,23.9,1,40,14.34,card,1,Midlands,2175,0,False,1823,0
ORD-101516,2025-06-20,10300,phone,electronics,142.38,1,10,128.14,card,2,Midlands,216,0,False,1904,0
ORD-101517,2025-05-18,10138,web,home,99.61,2,10,179.3,card,7,South,2241,2,True,1730,0
ORD-101518,2025-11-25,10356,web,home,129.32,4,15,439.69,card,3,Midlands,1247,1,False,1759,0
ORD-101519,2025-03-12,10994,web,home,73.56,1,0,73.56,card,2,North,2031,0,True,931,0
ORD-101520,2025-05-06,10797,web,home,97.62,1,0,97.62,card,2,NI,62,0,True,1690,0
ORD-101521,2025-12-02,10814,web,beauty,30.85,2,10,55.53,bnpl,7,London,1706,1,True,1227,0
ORD-101522,2025-01-02,10331,web,footwear,66.41,1,15,56.45,paypal,3,London,2094,0,True,600,1
ORD-101523,2025-01-02,10478,web,footwear,41.91,1,0,41.91,card,1,London,1636,0,False,599,1
ORD-101524,2025-01-23,10791,web,home,38.74,3,0,116.22,paypal,1,NI,549,0,True,1545,0
ORD-101525,2025-03-02,10292,web,footwear,51.48,2,10,92.66,paypal,1,Midlands,1470,0,False,522,0
ORD-101526,2025-10-28,10180,web,sports,130.28,4,0,521.12,card,7,North,319,2,False,108,1
ORD-101527,2025-03-26,10597,phone,footwear,52.36,2,0,104.72,card,3,NI,2001,0,True,483,1
ORD-101528,2025-12-14,10807,web,apparel,66.75,2,0,133.5,card,5,Wales,2113,1,True,1431,0
ORD-101529,2025-03-02,10717,web,footwear,79.72,1,0,79.72,voucher,1,Scotland,1778,0,False,1461,0
ORD-101530,2025-11-14,10953,web,apparel,36.49,2,15,62.03,paypal,1,South,891,0,True,1438,0
ORD-101531,2025-06-06,10863,web,electronics,67.16,4,15,228.34,card,3,South,658,0,True,632,0
ORD-101532,2025-04-12,10373,web,home,129.19,1,25,96.89,bnpl,8,London,1161,0,False,852,0
ORD-101533,2025-12-19,10672,web,footwear,61.21,1,0,61.21,paypal,2,South,1509,2,True,1575,0
ORD-101534,2025-07-27,10662,web,footwear,92.93,2,0,185.86,card,3,Midlands,2131,0,True,275,1
ORD-101534,2025-07-27,10662,web,footwear,92.93,2,0,185.86,card,3,Scotland,2118,0,True,269,1
ORD-101535,2025-04-20,10451,web,home,51.5,1,0,51.5,card,2,London,731,1,False,1356,0
ORD-101536,2025-03-07,10409,web,sports,52.69,1,0,52.69,card,6,North,2398,1,False,835,0
ORD-101537,2025-04-20,10421,web,apparel,34.97,2,0,69.94,card,3,Scotland,2364,0,True,1298,0
ORD-101538,2025-10-08,10401,web,footwear,38.93,1,0,38.93,bnpl,3,South,1603,0,False,1691,0
ORD-101539,2025-09-30,10272,phone,apparel,51.77,3,0,155.31,card,3,North,1007,0,True,1507,0
ORD-101540,2025-03-24,10282,web,electronics,118.53,1,5,112.6,card,1,London,1522,0,False,488,1
ORD-101541,2025-12-29,10328,web,sports,54.22,1,5,51.51,card,4,North,1336,0,False,7,1
ORD-101542,2025-10-23,10464,web,beauty,16.94,1,0,16.94,card,8,North,209,1,False,1283,0
ORD-101543,2025-10-06,10229,web,apparel,29.68,1,0,29.68,card,1,Wales,1205,1,False,617,0
ORD-101544,2025-11-15,10707,web,electronics,103.29,2,0,206.58,card,2,North,792,1,False,104,0
ORD-101545,2025-02-16,10548,web,apparel,65.51,1,0,65.51,card,4,Midlands,1555,0,True,525,1
ORD-101546,2025-05-18,10389,web,home,101.43,1,0,101.43,card,5,Wales,1603,3,True,957,0
ORD-101547,2025-10-22,10757,web,apparel,40.53,3,5,115.51,paypal,6,NI,2038,2,True,1031,0
ORD-101548,2025-08-25,10405,web,footwear,50.93,1,0,50.93,card,3,NI,1761,1,False,1765,0
ORD-101549,2025-03-28,10785,web,apparel,35.86,1,0,35.86,card,5,South,2072,0,False,1831,0
ORD-101550,2025-12-18,11057,web,beauty,34.36,1,0,34.36,card,4,London,2023,3,True,1841,0
ORD-101551,2025-04-06,10227,web,footwear,86.85,2,10,156.33,bnpl,3,Midlands,1841,1,True,1839,0
ORD-101552,2025-10-01,10905,web,apparel,70.04,1,0,70.04,voucher,3,Scotland,1055,2,True,1102,0
ORD-101553,2025-05-14,10233,web,beauty,33.36,2,0,66.72,card,2,London,1109,1,True,1481,0
ORD-101554,2025-03-26,10331,web,apparel,35.98,1,10,32.38,paypal,4,London,2094,3,True,463,0
ORD-101555,2025-03-26,10654,web,footwear,44.6,3,0,133.8,card,3,North,1081,0,False,464,1
ORD-101556,2025-10-27,10864,web,apparel,34.59,1,0,34.59,card,1,London,519,1,True,1865,0
ORD-101557,2025-02-14,10221,web,apparel,61.96,1,0,61.96,card,2,NI,2181,0,False,784,0
ORD-101558,2025-12-12,10538,web,apparel,32.39,3,10,87.45,card,1,Midlands,995,2,True,21,0
ORD-101559,2025-02-04,10772,web,sports,98.51,1,0,98.51,card,1,Midlands,1681,0,True,1292,0
ORD-101560,2025-12-21,10489,web,footwear,51.71,2,0,103.42,card,3,London,2174,2,True,1948,0
ORD-101561,2025-01-19,11033,web,home,57.01,1,0,57.01,card,1,Scotland,804,0,False,960,0
ORD-101562,2025-05-27,10136,web,home,34.16,1,20,27.33,paypal,2,Scotland,2148,0,False,1392,0
ORD-101563,2025-05-18,10890,web,footwear,75.42,1,15,64.11,paypal,5,South,545,0,False,393,0
ORD-101564,2025-07-30,10029,web,apparel,39.16,4,0,156.64,card,4,South,1708,0,True,1552,0
ORD-101565,2025-03-05,10709,web,home,104.79,1,20,83.83,bnpl,8,Scotland,162,0,True,1627,0
ORD-101566,2025-09-04,10968,web,home,51.35,2,0,102.7,bnpl,13,NI,1977,4,True,1345,0
ORD-101567,2025-04-19,10476,web,electronics,256.04,2,10,460.87,card,3,Midlands,584,1,True,425,1
ORD-101568,2025-04-12,10431,web,apparel,49.64,1,0,49.64,paypal,-999,London,141,1,False,427,1
ORD-101569,2025-03-04,10946,web,apparel,55.97,1,0,55.97,card,5,London,2260,0,False,1155,0
ORD-101570,2025-07-01,10072,web,electronics,282.43,1,0,282.43,card,2,South,2067,1,False,1757,0
ORD-101571,2025-02-07,10791,web,home,62.14,1,5,59.03,card,2,NI,549,1,True,1359,0
ORD-101572,2025-07-05,10629,web,home,82.93,1,0,82.93,card,1,Wales,945,0,False,299,0
ORD-101573,2025-09-21,10704,web,footwear,59.02,2,0,118.04,card,6,Midlands,1559,0,True,1738,0
ORD-101574,2025-06-10,10099,web,sports,32.72,1,0,32.72,voucher,4,Midlands,516,0,False,1959,0
ORD-101575,2025-02-24,10399,web,beauty,22.41,1,30,15.69,card,4,North,869,0,True,962,0
ORD-101576,2025-04-03,10454,web,apparel,40.48,1,0,40.48,card,3,North,1918,0,True,607,0
ORD-101577,2025-02-03,10473,web,home,98.65,2,5,187.44,paypal,3,NI,2385,0,False,537,0
ORD-101578,2025-08-17,10655,web,home,114.97,1,5,109.22,card,3,NI,2081,0,False,1396,0
ORD-101579,2025-09-26,10038,web,home,80.03,2,0,160.06,paypal,3,South,1348,1,False,1281,0
ORD-101580,2025-05-22,10111,web,apparel,46.33,3,0,138.99,voucher,7,London,1449,1,False,1771,0
ORD-101581,2025-03-10,10551,web,sports,53.16,2,0,106.32,paypal,8,North,1307,0,True,1630,0
ORD-101582,2025-08-15,10900,web,apparel,24.78,1,0,24.78,paypal,2,London,419,0,True,1406,0
ORD-101583,2025-11-20,10708,web,footwear,78.53,1,0,78.53,paypal,2,Scotland,2271,2,False,1239,0
ORD-101584,2025-07-15,10511,web,sports,78.26,1,0,78.26,card,6,North,1461,2,False,1059,0
ORD-101585,2025-10-31,10407,web,footwear,83.98,2,30,117.57,paypal,3,NI,1688,2,False,93,1
ORD-101586,2025-11-13,10945,web,apparel,49.5,3,5,141.07,paypal,2,Wales,108,2,False,1062,0
ORD-101587,2025-12-01,10502,phone,footwear,37.72,2,0,75.44,paypal,3,Scotland,1340,2,True,65,1
ORD-101588,2025-09-18,10060,web,home,71.29,3,0,213.87,card,4,London,361,1,True,1307,0
ORD-101589,2025-01-04,10251,web,apparel,29.15,2,0,58.3,card,2,Scotland,256,0,False,1322,0
ORD-101589,2025-01-04,10251,web,apparel,29.15,2,0,58.3,card,2,North,317,0,False,1665,0
ORD-101590,2025-08-25,10010,web,home,30.89,1,0,30.89,card,1,South,1116,1,False,1089,0
ORD-101591,2025-02-19,10010,phone,home,42.72,1,5,40.58,paypal,9,South,1116,0,False,520,0
ORD-101592,2025-05-10,10240,web,apparel,30.9,3,0,92.7,card,5,Scotland,277,0,False,1600,0
ORD-101593,2025-09-09,10277,web,footwear,67.34,1,40,40.4,card,2,London,609,4,True,214,1
ORD-101594,2025-10-30,10978,web,sports,32.02,2,0,-64.04,paypal,2,South,848,0,True,1160,0
ORD-101595,2025-05-01,11021,web,apparel,38.38,3,0,115.14,bnpl,3,London,1760,2,False,1332,0
ORD-101596,2025-05-24,10588,web,home,72.08,3,0,216.24,card,4,Scotland,1040,2,False,1980,0
ORD-101597,2025-02-07,10020,web,apparel,44.84,2,0,89.68,card,4,South,320,0,False,544,1
ORD-101598,2025-05-13,10144,web,footwear,61.85,1,0,61.85,card,2,Midlands,1114,2,True,736,0
ORD-101599,2025-12-04,10778,web,home,85.63,1,0,85.63,card,1,Scotland,1684,1,False,1621,0
ORD-101600,2025-08-01,10489,web,home,92.81,1,0,92.81,card,12,London,2174,0,True,1308,0
ORD-101601,2025-01-29,10735,web,apparel,42.35,1,25,31.76,card,2,Midlands,1973,0,False,867,0
ORD-101602,2025-12-25,10754,web,home,93.92,1,0,93.92,bnpl,2,South,383,1,True,9,1
ORD-101603,2025-01-30,10847,web,apparel,47.63,1,5,45.25,card,5,South,738,0,False,1517,0
ORD-101604,2025-05-01,10498,web,home,122.08,1,0,122.08,card,4,Wales,1565,0,True,1342,0
ORD-101605,2025-08-15,10262,phone,footwear,64.01,2,0,128.02,paypal,4,London,1473,1,True,239,1
ORD-101606,2025-02-21,10188,web,apparel,55.2,2,30,77.28,card,2,South,716,0,False,542,1
ORD-101607,2025-07-16,10168,web,apparel,62.54,2,20,100.06,card,3,South,458,0,True,297,1
ORD-101608,2025-03-02,10104,web,home,100.23,1,20,80.18,card,2,NI,1780,1,True,1021,0
ORD-101609,2025-06-13,10472,web,apparel,34.71,2,40,41.65,bnpl,3,Midlands,978,0,True,348,1
ORD-101610,2025-03-17,11051,web,footwear,69.54,1,0,69.54,card,3,London,358,0,True,477,1
ORD-101611,2025-06-21,10768,phone,apparel,28.42,2,0,56.84,paypal,7,Midlands,1361,1,True,281,0
ORD-101612,2025-11-20,10477,web,apparel,48.08,2,0,96.16,card,2,Wales,1249,3,False,1210,0
ORD-101613,2025-04-02,10062,web,apparel,54.61,2,5,103.76,paypal,5,South,1642,1,False,704,0
ORD-101614,2025-01-12,10532,web,apparel,54.45,2,0,108.9,card,2,South,2352,1,True,827,0
ORD-101615,2025-10-14,10310,web,electronics,418.32,1,10,376.49,card,8,Midlands,507,1,True,115,0
ORD-101616,2025-01-20,10458,web,beauty,31.78,2,5,60.38,card,3,South,2073,0,False,572,0
ORD-101617,2025-01-10,10138,web,footwear,62.55,1,10,56.3,card,1,South,2241,0,True,875,0
ORD-101618,2025-11-04,10882,web,sports,23.45,1,0,23.45,card,1,North,1848,0,True,710,0
ORD-101619,2025-05-25,10694,web,apparel,47.97,2,0,95.94,paypal,3,South,1318,0,False,976,0
ORD-101620,2025-03-19,10595,web,electronics,285.51,2,40,342.61,paypal,1,Midlands,1632,0,True,1907,0
ORD-101621,2025-04-04,10078,web,sports,88.9,1,0,88.9,card,4,Wales,2350,1,False,458,1
ORD-101622,2025-10-28,10376,web,footwear,52.87,3,0,158.61,card,6,London,942,1,False,80,0
ORD-101623,2025-05-08,10202,web,electronics,156.16,1,10,140.54,bnpl,2,North,1649,1,True,394,1
ORD-101624,2025-07-01,10134,web,beauty,43.71,1,25,32.78,card,4,North,2239,1,False,301,1
ORD-101625,2025-07-26,10842,phone,apparel,47.54,1,0,47.54,bnpl,2,Midlands,66,1,False,249,1
ORD-101626,2025-05-15,10971,web,electronics,297.56,4,0,1190.24,card,4,London,1667,0,False,377,1
ORD-101627,2025-11-16,10598,web,electronics,181.54,2,10,326.77,card,2,London,2140,1,True,1791,0
ORD-101628,2025-11-19,10168,web,beauty,41.95,1,10,37.76,paypal,1,South,458,2,True,1022,0
ORD-101629,2025-12-08,10499,web,electronics,181.92,2,10,327.46,bnpl,1,Midlands,1468,3,False,2020,0
ORD-101630,2025-12-28,10541,web,apparel,38.08,1,10,34.27,card,5,London,1058,1,False,769,0
ORD-101631,2025-02-13,10793,web,sports,77.01,1,10,69.31,card,7,London,694,0,True,496,0
ORD-101632,2025-10-31,10600,web,sports,46.53,1,0,46.53,voucher,1,Scotland,926,1,True,96,0
ORD-101633,2025-09-20,10611,web,apparel,66.46,2,15,112.98,card,4,London,1876,0,True,714,0
ORD-101634,2025-01-28,10066,web,footwear,68.33,1,0,68.33,paypal,2,Midlands,709,2,False,653,0
ORD-101635,2025-09-10,10333,web,home,18.59,2,0,37.18,card,2,South,2314,0,True,1679,0
ORD-101636,2025-11-21,10578,web,beauty,31.03,3,0,93.09,card,3,London,2220,3,True,1543,0
ORD-101637,2025-10-25,10613,web,beauty,20.03,2,5,38.06,card,5,North,2138,0,True,1358,0
ORD-101638,2025-12-24,10763,web,electronics,162.04,2,10,291.67,card,2,South,2116,1,True,17,1
ORD-101639,2025-12-16,10119,web,home,87.19,2,0,174.38,paypal,3,London,1964,1,False,901,0
ORD-101640,2025-03-07,10894,web,apparel,26.81,2,0,53.62,card,7,South,1974,0,False,482,1
ORD-101641,2025-05-16,10865,phone,home,52.01,1,0,52.01,paypal,4,Midlands,1814,1,True,1209,0
ORD-101642,2025-01-05,10524,web,apparel,23.77,2,0,47.54,card,3,Midlands,2114,0,True,828,0
ORD-101643,2025-04-01,10675,web,electronics,312.4,1,0,312.4,card,2,London,1240,0,False,1369,0
ORD-101644,2025-01-04,10562,web,apparel,51.04,1,0,51.04,paypal,9,London,1744,0,True,1751,0
ORD-101645,2025-02-22,10482,web,apparel,47.65,2,0,95.3,bnpl,5,North,1978,1,True,1030,0
ORD-101646,2025-10-01,10297,web,footwear,70.15,1,0,70.15,card,4,South,473,0,True,1489,0
ORD-101647,2025-02-16,10111,web,apparel,79.68,1,25,59.76,paypal,3,London,1449,0,False,538,1
ORD-101648,2025-08-30,10719,web,apparel,57.47,2,25,86.2,card,3,London,1189,0,False,2001,0
ORD-101649,2025-08-24,10107,web,home,76.67,1,0,76.67,card,7,Midlands,2333,2,False,230,1
ORD-101650,2025-05-01,10439,web,home,40.83,2,0,81.66,card,3,South,814,1,True,418,0
ORD-101651,2025-10-20,10543,web,apparel,33.23,3,0,99.69,paypal,3,South,227,1,True,1026,0
ORD-101652,2025-12-01,10008,web,footwear,30.09,1,10,27.08,bnpl,5,Midlands,2346,2,True,51,1
ORD-101653,2025-09-28,11054,web,electronics,302.78,1,40,181.67,paypal,5,London,150,2,True,186,1
ORD-101654,2025-12-08,10890,web,apparel,29.73,2,5,56.49,card,5,South,545,2,False,1472,0
ORD-101655,2025-06-06,10875,web,apparel,37.33,1,0,37.33,card,6,Midlands,1509,2,True,1372,0
ORD-101656,2025-12-17,10390,web,home,49.79,1,0,49.79,card,1,North,979,2,True,936,0
ORD-101657,2025-10-29,10166,web,home,77.5,1,5,73.62,card,1,Midlands,1376,2,True,1425,0
ORD-101658,2025-07-17,10042,web,sports,96.04,1,5,91.24,bnpl,1,London,2308,0,True,646,0
ORD-101659,2025-03-25,10763,web,apparel,71.22,3,0,213.66,card,7,South,2116,0,True,1595,0
ORD-101660,2025-03-11,10442,web,home,81.86,1,15,69.58,paypal,4,South,1759,0,True,474,0
ORD-101661,2025-12-08,10943,web,electronics,117.6,2,0,235.2,card,5,Midlands,1386,2,False,658,0
ORD-101662,2025-12-12,10563,web,home,89.83,2,0,179.66,bnpl,5,London,1391,0,True,15,0
ORD-101663,2025-02-20,11055,web,apparel,56.09,2,25,84.14,card,3,South,2154,3,False,720,0
ORD-101664,2025-02-23,10279,web,beauty,20.18,2,30,28.25,card,2,North,1451,0,False,882,0
ORD-101665,2025-12-12,10967,web,apparel,45.77,1,20,36.62,bnpl,4,South,1303,2,False,1280,0
ORD-101666,2025-04-10,10325,web,apparel,60.13,1,30,42.09,card,2,Scotland,1051,0,False,797,0
ORD-101667,2025-09-30,10977,web,sports,163.03,1,0,163.03,card,11,London,835,1,True,677,0
ORD-101668,2025-06-21,10739,web,apparel,62.24,1,0,62.24,card,4,North,1205,0,False,317,0
ORD-101669,2025-08-30,10938,web,beauty,13.29,1,0,13.29,card,1,Wales,766,1,False,1511,0
ORD-101670,2025-07-02,10570,web,electronics,109.1,2,0,218.2,card,5,Wales,583,0,True,2010,0
ORD-101671,2025-01-20,10018,web,apparel,45.89,3,0,137.67,card,3,South,430,0,True,1994,0
ORD-101672,2025-04-03,10477,web,home,106.95,1,30,74.86,bnpl,2,Wales,1249,1,False,934,0
ORD-101673,2025-01-21,10109,web,apparel,36.85,1,0,36.85,card,5,NI,2224,0,True,548,0
ORD-101674,2025-01-20,10647,web,apparel,37.05,2,0,74.1,card,2,London,2278,0,True,1560,0
ORD-101675,2025-03-26,10437,web,electronics,95.84,1,20,76.67,card,2,South,2212,0,False,1861,0
ORD-101676,2025-08-23,10494,web,apparel,71.0,1,0,71.0,card,7,London,1269,0,True,1974,0
ORD-101677,2025-04-02,10383,web,footwear,105.49,1,25,79.12,card,8,Midlands,1127,0,True,1918,0
ORD-101678,2025-10-06,11059,web,beauty,14.27,3,5,40.67,voucher,1,South,1112,0,False,1363,0
ORD-101679,2025-02-04,10639,web,apparel,41.4,1,0,41.4,paypal,2,London,590,0,False,1758,0
ORD-101680,2025-01-28,10870,web,apparel,28.16,1,0,28.16,paypal,7,North,2327,0,True,1417,0
ORD-101681,2025-03-19,10630,web,electronics,88.69,1,15,75.39,card,5,Scotland,988,1,True,468,1
ORD-101682,2025-12-08,10462,web,home,31.62,1,0,31.62,voucher,5,NI,943,1,True,1275,0
ORD-101683,2025-07-21,10977,web,home,52.91,1,0,52.91,voucher,1,London,835,0,True,286,1
ORD-101684,2025-09-29,10296,web,apparel,33.22,1,10,29.9,card,6,South,1629,0,False,1375,0
ORD-101685,2025-02-26,10031,web,footwear,58.7,2,0,117.4,card,1,Wales,1463,0,False,529,1
ORD-101686,2025-11-08,10284,web,beauty,35.06,1,0,35.06,paypal,6,South,2153,1,True,668,0
ORD-101687,2025-12-23,10285,web,footwear,74.23,1,0,74.23,paypal,6,North,2141,2,True,1250,0
ORD-101688,2025-02-02,10677,web,apparel,47.54,2,0,95.08,card,4,London,2287,0,True,561,1
ORD-101689,2025-08-20,10968,web,footwear,49.76,1,0,49.76,card,4,NI,1977,3,True,217,1
ORD-101690,2025-04-10,10559,web,sports,67.45,1,0,67.45,card,3,South,1142,0,False,803,0
ORD-101691,2025-05-06,10138,web,beauty,33.02,1,0,33.02,paypal,2,South,2241,1,True,1475,0
ORD-101692,2025-06-19,10706,web,beauty,11.87,1,15,10.09,paypal,1,Scotland,838,0,True,1491,0
ORD-101693,2025-04-02,10520,web,sports,55.11,1,25,41.33,card,2,South,961,1,True,1232,0
ORD-101694,2025-10-28,10281,web,apparel,32.84,1,5,31.2,card,4,London,469,3,False,1152,0
ORD-101695,2025-06-14,10952,phone,electronics,126.77,2,5,240.86,card,4,South,2039,2,False,1634,0
ORD-101696,2025-07-16,10954,web,sports,67.72,2,25,101.58,card,2,London,1364,0,True,1498,0
ORD-101697,2025-04-16,10367,web,apparel,47.86,2,0,95.72,card,2,South,1626,0,True,424,1
ORD-101698,2025-02-20,10492,web,apparel,33.47,2,5,63.59,card,4,NI,1656,0,False,531,1
ORD-101699,2025-03-05,10583,phone,apparel,53.57,1,0,53.57,card,7,London,1999,1,True,485,0
ORD-101700,2025-04-18,10337,phone,footwear,39.21,1,10,35.29,card,2,Wales,2093,2,True,451,0
ORD-101701,2025-06-09,10111,web,footwear,85.81,2,0,171.62,card,2,London,1449,2,False,1296,0
ORD-101702,2025-09-22,10958,web,footwear,90.03,2,10,162.05,card,2,Midlands,294,0,True,1537,0
ORD-101703,2025-02-09,10620,web,home,83.8,2,10,150.84,card,5,London,1938,0,False,1263,0
ORD-101704,2025-12-01,10646,web,electronics,160.81,1,0,160.81,bnpl,1,Scotland,1922,1,True,1931,0
ORD-101705,2025-03-13,10350,web,apparel,22.04,3,0,66.12,card,5,London,1733,1,True,493,1
ORD-101706,2025-01-16,10395,web,home,99.51,1,0,99.51,card,3,North,2250,0,False,587,1
ORD-101707,2025-12-24,11032,web,electronics,71.8,1,5,68.21,card,5,Midlands,2007,4,True,935,0
ORD-101708,2025-01-24,10350,web,apparel,28.83,1,5,27.39,paypal,1,London,1733,0,True,586,0
ORD-101709,2025-03-20,10619,web,apparel,40.21,1,0,40.21,card,4,Scotland,946,1,True,977,0
ORD-101710,2025-10-30,10290,web,apparel,32.86,1,0,32.86,paypal,6,Midlands,1927,1,True,739,0
ORD-101711,2025-03-10,10904,web,home,39.79,2,5,75.6,card,9,South,825,1,True,1370,0
ORD-101712,2025-09-18,10044,web,apparel,42.98,2,0,85.96,paypal,2,South,170,3,True,1217,0
ORD-101713,2025-08-05,10304,web,beauty,25.6,1,10,23.04,card,1,North,2359,1,True,1386,0
ORD-101714,2025-05-30,11052,web,sports,119.51,2,0,239.02,voucher,4,Midlands,1196,0,True,716,0
ORD-101715,2025-01-03,10090,web,beauty,22.18,1,0,22.18,bnpl,3,London,1258,0,True,1074,0
ORD-101716,2025-06-21,10603,web,footwear,71.13,2,0,142.26,card,2,South,1030,2,False,311,0
ORD-101717,2025-02-23,10661,phone,beauty,24.39,1,10,21.95,card,3,South,2037,0,False,1604,0
ORD-101718,2025-08-26,10315,web,electronics,186.07,1,0,186.07,card,2,London,1398,0,True,1568,0
ORD-101719,2025-04-06,10497,web,footwear,91.99,1,20,73.59,bnpl,3,Scotland,2294,0,True,442,1
ORD-101720,2025-02-16,10441,web,apparel,47.91,2,0,95.82,bnpl,3,Midlands,72,0,False,547,1
ORD-101721,2025-04-28,10686,web,home,84.01,1,0,84.01,paypal,2,London,2236,0,True,879,0
ORD-101722,2025-09-14,10708,web,sports,39.36,1,40,23.62,card,2,Scotland,2271,1,False,1446,0
ORD-101723,2025-06-27,10873,web,apparel,37.63,1,20,30.1,card,2,Midlands,2067,0,False,1957,0
ORD-101724,2025-07-09,10442,web,apparel,55.28,1,20,44.22,voucher,2,South,1759,1,True,1480,0
ORD-101725,2025-07-13,10234,web,apparel,25.97,1,0,25.97,card,11,Midlands,109,0,True,991,0
ORD-101725,2025-07-13,10234,web,apparel,25.97,1,0,25.97,card,11,Midlands,176,0,True,1674,0
ORD-101726,2025-05-21,11031,phone,sports,88.59,3,0,265.77,card,4,Midlands,172,1,True,1708,0
ORD-101727,2025-03-02,10215,web,apparel,29.79,1,0,29.79,card,2,Wales,1317,0,True,1985,0
ORD-101728,2025-03-16,10054,web,electronics,149.02,1,0,149.02,card,1,South,548,2,True,995,0
ORD-101729,2025-02-08,11012,web,electronics,183.32,2,0,366.64,card,2,Scotland,2092,0,False,1445,0
ORD-101730,2025-12-03,10155,phone,apparel,65.77,1,0,65.77,bnpl,4,London,1993,2,True,59,1
ORD-101731,2025-08-21,10757,web,home,72.85,1,10,65.56,card,1,NI,2038,1,True,864,0
ORD-101732,2025-05-14,10264,phone,apparel,51.41,2,0,102.82,card,3,Scotland,1637,0,False,1195,0
ORD-101733,2025-06-06,10102,web,home,43.84,1,10,39.46,paypal,3,London,2012,0,True,1657,0
ORD-101734,2025-06-22,10968,web,electronics,263.16,2,0,526.32,card,1,NI,1977,2,True,320,1
ORD-101735,2025-05-07,10035,web,apparel,38.79,2,0,77.58,card,3,London,2104,3,False,388,0
ORD-101736,2025-07-02,10770,web,home,92.56,1,5,87.93,card,5,London,973,0,True,1947,0
ORD-101737,2025-07-20,10509,web,apparel,46.3,1,15,39.35,bnpl,4,South,327,1,False,284,1
ORD-101738,2025-08-25,10815,web,electronics,160.42,1,10,144.38,card,4,South,1104,1,True,222,1
ORD-101739,2025-01-06,10261,web,footwear,86.04,3,0,258.12,paypal,7,North,2074,0,True,1198,0
ORD-101740,2025-04-24,10474,web,home,47.4,1,0,47.4,paypal,2,South,1301,2,True,1724,0
ORD-101741,2025-06-17,10913,web,electronics,200.05,0,10,360.09,voucher,6,London,1278,0,False,707,0
ORD-101742,2025-01-17,10974,web,electronics,249.38,2,25,374.07,card,6,South,1375,0,True,1147,0
ORD-101743,2025-01-26,10200,web,sports,58.85,1,0,58.85,voucher,4,North,784,1,False,826,0
ORD-101744,2025-11-03,10212,web,footwear,57.48,1,0,57.48,card,3,North,2121,1,False,121,1
ORD-101745,2025-08-11,10744,web,home,134.48,3,25,302.58,paypal,5,South,731,1,True,1014,0
ORD-101746,2025-11-07,10162,web,electronics,213.4,1,0,213.4,bnpl,3,London,381,2,False,1474,0
ORD-101747,2025-06-23,10932,web,sports,88.76,2,0,177.52,paypal,1,Scotland,153,4,True,1186,0
ORD-101748,2025-04-19,10244,web,home,64.1,1,30,44.87,paypal,3,North,1372,1,False,964,0
ORD-101749,2025-06-14,10366,web,apparel,52.29,1,10,47.06,card,5,Midlands,404,0,False,639,0
ORD-101750,2025-03-12,10508,web,home,113.28,1,0,113.28,card,1,London,573,0,True,979,0
ORD-101751,2025-07-14,10745,web,sports,29.36,1,0,29.36,card,3,London,1111,0,False,246,0
